"","geneid","gene_name","type","AICc_01full","AICc_02full","AICc_07full","AICc_08full","AICc_11full","AICc_12full","AICc_13full","AICc_14full","AICc_15full","AICc_16full","AICc_01partial","AICc_02partial","AICc_07partial","AICc_08partial","AICc_11partial","AICc_12partial","AICc_13partial","AICc_14partial","AICc_15partial","AICc_16partial","model","TRUE_lambda"
"171","FBgn0000547","ed",8,477.344516550128,465.817965125918,479.289880778647,461.086715434485,482.180949545267,469.247253151203,480.12202021818,469.539255097172,482.584986353623,464.397203588942,484.353712317237,469.640213527348,484.698783688504,484.245089584807,484.752329343184,479.446179024216,485.590684337544,473.45528113854,487.177196772184,483.562288858633,"08f",0.130863981026875
"180","FBgn0000566","Eip55E",2,626.742690867966,609.527660515622,629.961563302719,613.431580391715,628.854508341357,613.649369318356,630.044324992908,613.387392326313,631.693269072646,617.950340394098,640.635646183154,639.029879665984,642.726567848896,643.807827083913,641.979151225868,640.316837345638,641.944359712011,640.81344772243,644.104448108605,644.540902072126,"02f",0.0302710978074988
"246","FBgn0001124","Got1",16,825.426181791918,800.289622826321,819.423993826878,785.49067797264,825.295109522725,797.383072485128,818.809485814668,789.899139109182,818.661293422426,782.847032950356,824.776470587293,808.162742076104,822.985522925153,792.509404899526,822.247058507462,816.569183749129,816.410357370648,797.470345182173,818.630799188046,791.102764590614,"16f",0.03
"269","FBgn0001189","hfw",14,471.536707727474,449.476876852246,475.064326326067,452.267147177103,469.800838363307,446.355629113341,473.560160424407,446.764911012997,474.370119139475,449.435895307523,475.985071915105,445.462995524408,474.895098301963,464.501122092411,475.667484137902,456.686303209018,474.975319992153,439.759204804857,477.215729199314,454.006269076101,"14p",Inf
"271","FBgn0001202","hook",2,356.716028310011,337.214773277489,360.601229642669,339.851209571957,360.626930353845,339.801755198074,360.598628239394,339.473682829847,364.399936672271,342.428051929513,369.488917935413,365.042215674623,371.604008478672,369.315569881824,370.415724108719,366.583729567991,371.234194400839,364.246012683106,373.474603608001,369.012616299948,"02f",0.071012049000745
"277","FBgn0001218","Hsc70-3",8,828.518034250214,818.274036548936,830.848391207673,808.99719416102,832.208264803642,822.322404512111,827.806508382418,820.535266433116,832.360825056949,812.434281896089,830.570945278375,828.131295704094,831.267532030075,833.443006715811,832.627292473008,829.916623201321,829.951960928639,827.922914942861,831.030069831983,832.587841371495,"08f",0.03
"287","FBgn0001230","Hsp68",1,942.94044083568,945.079169649434,945.704733159987,948.191859689637,946.600790108354,948.292739752199,945.011946067238,947.418716992849,949.521226119373,952.074747811657,948.081712607361,949.883483614924,950.173758035197,952.341128180297,949.930025703631,951.61251993883,951.021510651477,952.840740967526,953.213958913886,955.433919310889,"01f",0.0505084636592896
"299","FBgn0001258","Ldh",8,707.137669753276,663.34591228744,695.88924227678,657.138244583578,707.260317230575,666.58616485406,707.246916050659,666.199897507828,696.153942628751,660.897105989996,711.720349502449,674.277890394985,713.807675511636,678.268967018165,713.7791511381,687.241764052481,713.788530566681,677.117413183804,715.764574327523,676.698444509027,"08f",0.287205855414824
"324","FBgn0001491","l(1)10Bb",2,452.950210315597,437.733707700065,455.553944808038,442.946850207889,453.656707021379,441.592553280216,456.110108815815,441.908429414541,456.318961107312,446.970071118678,451.484704063927,443.711219435011,452.605309112282,451.035364045235,453.599794607187,447.003531515804,452.82955445627,445.633061317369,455.069963663431,450.032256936294,"02f",0.03
"339","FBgn0001987","Gli",2,395.267438076121,373.112290843519,397.305528789232,377.247077600784,398.032475965763,376.369252256017,398.762477739942,376.129306954483,401.211135613695,380.764484463802,394.440856292731,385.628576470863,394.18025007275,386.318228017641,396.257648712197,388.280101559744,396.495780195851,385.381649373834,398.090790259882,386.591826212325,"02f",0.0401541104415699
"340","FBgn0001989","ND-B17",16,644.596638361999,639.854621082904,642.479522539248,633.538471644833,643.399675398643,632.451427387185,648.756275014112,644.181205395933,643.319835883422,625.910663878556,652.104575919177,645.736093120094,654.219666462437,654.613723964701,653.896693563298,656.04127992725,655.444133971409,646.826280781372,657.479109725258,658.456564075214,"16f",0.10234280068398
"397","FBgn0002626","RpL32",2,1089.38380825497,1042.37324244282,1087.05426642941,1048.1282699034,1088.71162276549,1045.45227251168,1092.09977552592,1046.70260146579,1085.49139175865,1050.86716679157,1085.01554481624,1073.33057125616,1086.35980492609,1070.76029757508,1085.52456936816,1070.43664689905,1086.78506285705,1077.22606113896,1088.99616536025,1070.37340406017,"02f",0.0335256346344811
"426","FBgn0002787","Rpn8",16,711.18308173827,703.622626674297,709.991341289084,695.518992943866,703.102326719769,695.043314385472,710.98548414947,705.941227736297,702.651600230949,685.945074722809,706.869188728597,700.470367370906,707.104836428173,707.931219964814,708.398954311874,710.264688272114,707.17658423098,701.422633211031,709.180218811107,711.431434909195,"16f",0.249339740707813
"483","FBgn0003048","pcx",16,313.311172130087,287.786590737605,316.363984952925,285.404240109608,314.290521242559,286.606236880519,315.671895617289,287.028388951708,317.446122454629,283.207626662793,310.663589924102,294.711342007785,312.712057161509,303.634636416304,309.377307232139,304.596773793415,312.740245921643,292.50743300322,313.460980528972,302.341368859058,"16f",0.040116318293196
"490","FBgn0003068","per",16,435.797430830332,389.33221867749,422.922489641493,374.78201275692,424.792832285156,354.003556316325,423.991771931592,350.678161124202,410.902043121866,335.765725033849,436.510861491179,408.485001379362,437.573885793421,382.081600915793,430.158142545484,420.572315949946,424.171676499615,363.344616405527,415.400278906376,359.977207861,"16f",0.0734249514576213
"532","FBgn0003231","ref(2)P",16,1015.45983716096,1015.46465646089,1012.31486714213,1007.06414616777,1005.11098946616,998.337486819067,1013.68389377903,1010.43699820874,1001.59397489533,989.746816522488,1019.19958286574,1018.92065110742,1014.67489977284,1016.60422714763,1018.48476400491,1018.28246779306,1008.89004153119,1009.55120902989,1011.06131346293,1012.75365586396,"16f",0.16118371936944
"568","FBgn0003353","sei",14,280.796335988336,247.266791840789,277.637723432124,240.593171621523,279.605865180311,245.607130395042,277.695698738755,234.884390812816,276.55448136338,239.444156318827,289.79005993327,284.540678440471,286.137913111953,276.480869774671,285.577142812763,281.596709848896,283.64452006446,274.325304475588,285.866991588442,272.310838214954,"14f",0.0322160345486965
"598","FBgn0003444","smo",16,350.864209560987,325.460868191998,354.702025952119,313.078088986382,355.073115326507,323.768977558677,354.626677959606,321.516983927385,359.511551679846,308.039195112377,349.401520865935,339.590118722949,349.274979830233,345.53755928301,351.234646648066,348.91192397848,351.372544445185,337.36967160007,353.34493800486,348.47778433231,"16f",0.0366457249473386
"605","FBgn0003462","Sod1",2,1075.78474167131,1063.52165697842,1074.37781474751,1068.20401233389,1076.1886659506,1065.79475523683,1080.13079783491,1067.80781017067,1075.0504735563,1070.88181001081,1074.54570045277,1074.5343952104,1075.95224361314,1072.95023316227,1076.63654395977,1072.68618294659,1078.77166864714,1078.84736696966,1080.35886306792,1073.88107578226,"02f",0.03
"620","FBgn0003512","Sry-delta",2,389.734640928624,340.902803495666,390.284873419529,342.907053021159,393.201770812554,344.342731590891,394.473424587729,344.925846469716,393.984837115053,346.607989034061,422.961184779721,356.175526733127,420.010444150245,370.366263673552,425.07627532298,393.044261036425,418.996416904671,358.609117817166,420.036551029959,370.117566348756,"02f",0.277329898473912
"640","FBgn0003656","sws",16,642.805279342803,567.986139905528,640.547357285529,545.318483331405,645.575209840251,561.325137858017,646.296996201731,545.809818527846,643.475152551847,535.975153552715,648.282448749327,590.70203305567,650.074682960788,585.662897286009,648.351610075037,628.233606485105,648.694703125287,568.651411586281,649.057273107749,584.041504727993,"16f",0.0998777885844482
"642","FBgn0003676","CCT1",2,686.472534401076,679.297281855319,690.200495770218,683.028216865242,690.781723269615,683.035077309298,690.164504661712,682.809179508769,695.099444541523,687.169066241647,689.478816908214,687.813847832898,690.793431266829,691.264499356956,691.394690495393,689.816243408597,692.791529291981,691.468053281298,695.031938499142,693.47207703526,"02f",0.24875527190449
"651","FBgn0003721","Tm1",12,898.26918801407,857.47148076102,896.682809933305,862.099975471922,898.358708211638,848.669558118623,895.093083647177,853.86093975889,894.210205825106,852.944838729226,899.960063597911,893.76076536765,899.228209862036,891.236652195672,895.758449569022,894.990377679802,894.117289692349,881.588362282469,896.357698899511,887.850882600822,"12f",0.03
"665","FBgn0003867","tsl",16,741.000863007492,716.844447053184,737.946296231035,718.179284860668,739.613682817047,717.143285049725,743.1586381117,721.395841801462,733.918747906347,717.004961159501,742.57119647098,720.854022756668,744.596802389151,713.821173730692,741.68541481385,724.303797727998,744.409139350774,721.816137705735,744.774042552842,708.817816832368,"16p",Inf
"671","FBgn0003888","betaTub60D",2,621.761040959463,609.232622678407,624.719103424944,612.082149387305,623.105309338989,612.84240998359,623.386029821564,613.343370616218,626.460703150266,616.247351870213,618.507367841704,613.923751465527,620.386560620935,613.878251128147,619.68823948106,619.182423502542,620.23973485854,616.663116928889,620.307219383185,617.901488306368,"02f",0.218883852428264
"673","FBgn0003890","betaTub97EF",2,733.388336369234,686.772782051276,737.081646233008,691.249658633464,737.303451337163,690.88244618529,737.74017069553,690.826222124586,738.609586261141,695.82774276387,736.269643360421,707.628619592606,738.223956180133,701.498286571713,737.585869640222,722.157311359976,740.159270005907,708.548005750978,741.533761306908,703.799541334943,"02f",0.03
"690","FBgn0003941","RpL40",16,1043.00740508518,979.736264124422,1031.87281086376,979.741972710713,1041.64490274551,976.67635931925,1045.23952681285,981.824954722037,1027.61007019815,968.388765460239,1039.46245053909,1021.82415002557,1041.56676385683,1014.85139259218,1039.27196132941,1017.36505743647,1042.05419600333,1024.89812628967,1043.36417575896,1004.88869738907,"16f",0.0388860783202305
"696","FBgn0003963","ush",2,370.999428986702,355.174696848031,373.316293227302,359.935669187167,374.528543348359,358.027491871653,373.013640176494,358.943545463225,377.083333269003,363.067416513879,371.216645484415,362.513973880214,372.979472387749,367.913575989666,372.872468419924,371.660870044052,373.76838621028,365.457675164971,375.928942231577,371.755378894412,"02f",0.158681383689611
"711","FBgn0004045","Yp1",8,1337.15083946667,1328.58617320227,1336.19244828903,1320.09882603317,1339.26835206583,1329.6142924728,1334.75076551565,1339.19174089949,1339.49315718104,1324.23969900007,1334.37211677368,1332.63798674617,1335.54135089117,1337.20619163885,1334.94820798648,1331.76030223918,1331.0446975001,1328.17850479004,1332.90849512256,1333.41806629809,"08f",1.01988703693961
"719","FBgn0004057","Zw",14,812.941112975641,791.032152236787,791.202691383551,767.89666070713,795.878528495784,754.51840670772,775.830191833065,718.46434616114,776.780106687474,720.50309631387,836.231443941769,803.558650946725,820.413617654608,769.504594512222,831.090129115652,819.914717760224,794.598765195325,729.506248278762,796.254885806403,737.061150047971,"14f",0.189606272542184
"720","FBgn0004066","Prosalpha4",11,821.771001895435,823.485217024788,825.186663227351,825.40539629893,807.317179805371,810.03300691291,821.732166168837,823.733081616857,814.981118388028,811.069589123971,816.312590725418,818.263856916916,818.419757629098,820.361557555834,817.316201638871,815.970070053549,816.690993799023,817.797500408623,817.626679485945,818.28082078256,"11f",1.02698670744034
"770","FBgn0004369","Ptp99A",14,370.349970669233,369.040692390541,369.905628785259,369.076194917134,371.145226572404,367.402050029507,367.090249627338,364.95736383917,371.477352799483,367.721103793855,367.989025604606,366.88514459992,366.957655155172,362.78327606007,368.642410513321,370.807721637708,363.09155410598,359.851777706887,364.909398550464,364.630713020889,"14p",Inf
"804","FBgn0004436","Ubc6",2,627.412504629768,618.214242789958,626.780295724178,622.777264801696,627.967415684237,622.4788278302,627.041563603337,622.568753187818,630.982410066298,627.740552565646,632.029277405447,621.273190409372,630.597017620255,623.413514231513,631.325688671519,628.548772199724,630.398572365856,622.284697758671,632.559281439551,627.63877055222,"02f",0.0423675972569951
"808","FBgn0004465","Su(P)",2,467.340134403287,437.945430256335,468.818797003772,442.215034340218,467.821493495787,441.521706374851,470.776795772416,441.215830270566,468.867228053914,445.405873788616,479.228952219589,474.079453722502,479.745013901334,477.262547526323,481.024953184633,479.033980608653,480.856256191838,476.455349591705,479.457895706015,477.945068805329,"02f",0.0369323965965207
"877","FBgn0004797","mdy",14,663.252451454182,648.457989529293,664.453676798207,642.595049594034,632.623547883347,617.209334384241,642.265616286881,609.300211896922,634.299817884034,612.077184293069,663.739058148596,648.857573007977,664.99849494461,665.422185208694,661.046093810608,618.36477156148,645.960237890203,621.329636419924,643.551157574936,614.988117458291,"14f",0.0403628039204497
"878","FBgn0004811","fs(2)ltoPP43",14,388.269954147572,386.965314396508,389.681356204487,387.487420032865,389.384169213889,385.876945429944,387.561266132226,382.083752300846,389.978389779234,385.108937230837,390.602672532836,392.717763076095,388.662758435526,389.50344028917,390.231689679266,392.388047821521,388.315829022781,389.524390998858,389.009936017532,390.63420656414,"14f",0.0411634016069021
"908","FBgn0004888","Scsalpha1",12,816.582487619235,816.970726187652,820.299176010364,820.468172950154,815.133373904877,809.315033342721,820.752275202872,819.396273732192,818.249436370107,813.036710008289,813.458221735483,812.999721323572,815.573312278742,814.657934985199,814.836115725066,804.203701498569,816.828734752304,815.833870199869,818.114816239462,808.332067569162,"12p",Inf
"939","FBgn0005411","U2af50",13,531.481406994255,533.554708409451,531.458071228055,533.6706054695,534.28721869915,536.972198884504,529.21057274737,531.443452155974,532.464588181803,534.510172929988,534.856711111216,536.685896160456,536.971801654475,534.812160758547,536.497625538083,538.674023053611,532.283927259776,533.950282212993,534.206127441311,535.17310406325,"13f",0.58035716405037
"949","FBgn0005593","RpL7",8,1092.33604397175,1043.90485472244,1089.96351729301,1039.38212048789,1091.0902274656,1044.97447365502,1096.566496433,1045.38676239971,1088.34437666373,1042.16279159491,1091.0447446044,1077.99923561289,1093.12733598033,1079.38047122065,1093.15516412167,1075.99629516144,1095.08170120736,1082.1304800926,1096.93229264971,1075.87583219623,"08f",0.03
"958","FBgn0005626","ple",12,557.513990487221,557.446391490898,560.538661632387,560.896037706757,551.775002919591,547.415237744518,553.809889685974,555.464156786958,556.054859848685,551.865717015391,561.123149977701,559.66311778048,562.238759191081,560.528302908842,561.947435603908,563.424092476749,556.427123528286,553.518367304802,558.035085716771,559.261394895101,"12f",0.129927143045196
"974","FBgn0005666","bt",2,515.010915950243,508.493621455455,518.037841896107,512.170642143047,515.856510795846,510.679793735969,518.242542893884,512.678281825828,519.50295735612,515.297847868362,517.635994560831,519.560039779903,516.839344310267,518.793912673028,518.711564269785,518.991721752768,517.133312940236,518.987721509478,518.74506974599,519.797251240398,"02f",0.0361016202612647
"1003","FBgn0010051","Itpr",14,458.503071767495,439.383701211653,463.372010438077,439.356342611589,454.878272038707,435.417639720706,454.694955566649,431.275958380407,459.652527493995,434.799109701258,462.20431708211,447.09459145208,463.862851524042,438.731361296245,462.856193162575,462.377685491265,457.760864555372,436.653748356692,459.927155872131,437.683881939281,"14f",0.373222480235319
"1027","FBgn0010238","Lac",2,630.134512315112,597.988804347223,631.316396996222,602.625424651611,632.523579439448,602.109995862846,629.184989323699,602.784767110812,634.130676185919,607.044899291951,626.214244558965,606.05432762867,626.015646665077,615.547170832771,626.447032764047,617.839522311343,626.364193445346,610.067977708009,628.528435623153,617.842084789644,"02f",0.0406990863525421
"1073","FBgn0010385","Def",1,803.863958911135,806.049356823945,828.332238032683,811.083396775445,807.673227323663,837.121880322026,808.213217944509,810.363735569837,812.847927369598,816.674781826664,807.278239099361,809.386764766505,809.353498190037,811.519448678301,809.345940291072,811.083653994583,811.128322955821,813.360120582757,813.327462801065,815.509217948265,"01f",1.00075537901962
"1075","FBgn0010388","Dro",1,1129.71920589231,1132.18621160522,1134.53023663955,1136.80244013205,1134.13115425099,1136.6633734144,1134.10610100359,1137.71739819133,1139.95260709233,1142.85040858358,1132.39950517007,1134.33481233939,1134.51275167762,1136.63194563536,1134.40738487238,1136.32638636224,1136.54355387827,1138.41146502079,1138.77189675625,1140.84630789048,"01f",0.87958470546604
"1088","FBgn0010411","RpS18",2,1037.10971474756,1008.49063492534,1034.80058327209,1010.87388911734,1034.45786048791,1011.91510358299,1039.47452913315,1012.74544504604,1034.03975023514,1011.61436799363,1031.37458111317,1022.97609920344,1033.19315288468,1020.46079311077,1032.03787225396,1018.75156977094,1034.89348129181,1025.09230190962,1036.26984297068,1016.62751263488,"02f",0.0335030262010701
"1096","FBgn0010423","TpnC47D",12,874.328493841261,825.956638670531,870.719019676637,830.01706848575,875.958941150618,818.767771231183,877.435520664523,827.09839437449,872.84374101485,823.235747645867,878.6579998247,861.344708981431,880.716982004615,862.262830672613,878.636561835757,865.667280643408,881.756549124289,854.322612556187,882.20475648092,857.997296647868,"12f",0.0394185010276096
"1114","FBgn0010516","wal",2,802.739890993179,773.081806971876,805.338202369262,779.42931990517,806.123889095905,777.797842038518,806.693208759552,782.422831131986,810.302489768206,783.466613354881,804.538394701822,775.185028834027,806.332055560979,792.27225651022,806.612136193193,796.07121875045,806.742540887504,779.202260286123,808.917790664099,792.552164887943,"02f",0.999369378124226
"1117","FBgn0010548","Aldh-III",14,866.398987647732,833.83094383133,855.430907150661,830.817817624005,866.263159589424,819.94495506098,857.98472926809,812.046125370863,853.873551960495,816.330830659377,863.681142271434,843.272685608087,864.981082366655,837.624038555504,864.404568318947,864.059489140217,852.519112307959,823.788980209776,854.596962822004,835.578812520011,"14f",0.100116004634946
"1124","FBgn0010607","l(2)05714",8,416.143347437398,405.13939043199,399.437392428496,392.237780003722,419.900672676325,408.669644246315,408.605172995339,401.243157392898,403.465390385781,395.88974767327,431.993411388018,415.422204857443,424.4828307749,397.98138656766,434.102781040228,429.439166011494,419.493818779478,408.208521972616,415.066681786238,401.491524343019,"08f",0.311769719201246
"1130","FBgn0010638","Sec61beta",2,861.645142624861,801.597835217482,863.839194381916,806.185610090265,865.021982780328,807.101331368676,864.354926273276,806.879667676195,867.844671790586,811.243304108176,860.609274484665,823.294650258183,861.554718466943,834.62839507564,861.603566964844,851.835608491915,862.126290832762,826.027462255618,864.243009832553,837.19081627668,"02f",0.03
"1141","FBgn0010786","l(3)02640",8,743.218381211725,722.661449708495,736.697472712557,718.136773659698,747.361207759212,727.035661338874,743.581867821933,725.20418597818,740.16540091287,723.008761025879,740.879638251086,726.968371570486,742.727962304663,724.477516259428,742.775313928298,738.849316174958,741.630843678893,727.477249701188,742.849436234223,728.015546548358,"08f",0.0336004635661645
"1148","FBgn0010894","sinu",2,385.027447672886,366.877102140557,389.391740867579,370.548864025549,387.048597664386,370.447858005873,388.207048083817,371.604831655337,391.821016432913,373.750893368014,381.619440015432,372.67098339628,383.709714776686,379.301926798141,381.584483679923,380.454788198295,385.573294484587,376.088500506754,385.712774157547,383.61844343962,"02f",0.0409398417176524
"1160","FBgn0011217","eff",8,743.786060731501,710.000700905176,744.477273537655,702.581614468539,745.516641750334,712.760148056774,747.234580517684,713.471119672955,745.59841989719,704.899751684436,744.152368377293,712.524284458318,744.044162247617,728.654549199674,745.193721500213,727.843261489577,748.143839515631,716.615343236397,747.174602830731,728.966172692497,"08f",0.0318047899256468
"1191","FBgn0011296","l(2)efl",16,939.630538480231,923.03516886179,932.593131065725,909.598083483845,927.281365639377,912.898871100579,930.205947001286,909.447047364276,920.153427806384,898.014095437242,935.090948738646,922.422363370861,937.056791953856,939.043224904783,924.809154366642,913.708384804873,930.936037778601,914.051236539248,919.358327139767,913.980922664603,"16f",0.0390149263038606
"1197","FBgn0011336","Stt3B",8,646.364388518486,584.619848989839,644.978134693495,571.440604207787,649.245128503121,588.791857055606,650.470657929854,584.58330181733,648.303588747729,575.157852681169,646.978845335067,627.584756614308,648.047663386567,637.627444440441,649.019613813194,637.655133868675,651.082490293207,629.133005085983,652.280039196475,637.821635058515,"08f",0.0332603952440533
"1201","FBgn0011476","l(3)neo43",7,447.569078670611,450.375488497898,442.540161302984,444.867602311911,451.3725750621,452.912493999178,449.282283446181,451.434554619583,446.068307043539,448.666701375486,486.50401884213,480.900443540382,486.264827974903,470.360663993617,488.610460061063,486.800359868373,480.578408727835,479.357063785576,482.565756885926,474.631827307373,"07f",0.038310410554182
"1218","FBgn0011591","fng",2,401.826358928593,386.993112326795,406.235605485124,391.046936419684,405.174228877428,389.072575842224,405.103632460962,389.1433755958,409.873035052491,393.336805412897,397.870286532807,392.717763076095,399.881487371854,394.92779575159,398.933564266343,399.124237596439,400.548546268864,394.755075390764,402.290780298949,398.720166209337,"02f",0.0406090431148092
"1250","FBgn0011708","Syx5",16,539.062764350854,530.675125090023,528.967534601259,517.719188049767,531.613876157016,523.906195641983,534.828932121676,525.161741269545,520.347583243435,510.245104863546,536.934558363442,536.615040946354,537.693974897754,539.011197567461,527.084047707501,527.433569500776,533.179585951418,530.295789796776,524.244240014596,526.465890493715,"16f",0.0348252750624601
"1265","FBgn0011747","Ank",2,522.350420161899,511.898085261178,525.587869066708,514.20115480469,524.900236337535,516.081329840359,526.66660160763,516.496634735786,527.760973761814,518.540724069749,521.461129463433,514.536013625356,522.586492562003,520.005208587444,522.889631375872,523.94256344777,524.172742951569,517.388447852201,525.529220839583,524.228767360643,"02f",0.189769047115364
"1268","FBgn0011760","ctp",16,721.363988769905,676.913753390011,720.465249406682,664.384823402504,714.906011395566,669.765067890632,722.114236841418,666.879962706741,715.251455737623,655.34335176827,716.95027307004,684.261604064799,715.218547719406,709.434710174923,715.018026633901,685.4243143874,717.69404125827,676.859017188793,712.383622551603,686.063027708305,"16f",0.0644111547767096
"1277","FBgn0011774","Irbp",8,336.613620416747,328.314592321944,336.655695274653,320.026602937595,338.436866173414,331.847001016724,333.739133003515,326.081088831777,338.627474451111,323.697071738811,335.748888866986,333.793052444526,337.043439364409,339.219051650851,336.762059963764,334.728813758926,332.636386166662,331.577916431895,334.827613862779,335.28503785829,"08f",0.0995581757541959
"1420","FBgn0013263","Trl",8,528.4556604725,530.654943625466,514.247806920005,508.26001536183,532.362801818201,535.036929002598,521.155833633654,522.71479645019,518.195877850162,512.471349535375,531.547520210803,533.219338959899,531.999180156021,529.037074436037,533.496502316746,535.622450607034,526.503822465443,528.685542529216,528.686636390414,529.710736367358,"08f",0.579050887205619
"1432","FBgn0013307","Odc1",2,905.56792906016,828.409860159482,906.05947331912,832.994177418475,907.819344163073,832.153897630434,910.115653621427,832.72107547185,907.382661134132,837.480245306027,905.185659356759,856.150126242886,902.296517849167,884.724817886609,907.098734245995,876.151768735895,907.803422414127,859.724845723637,905.950062173691,878.173677320357,"02f",0.0339007632716123
"1440","FBgn0013348","TpnC41C",12,488.363781182376,452.772575446752,482.466164315093,456.907309300603,489.943647204773,446.65936549436,487.736011331658,453.258330595802,483.551966043036,451.443811765492,488.066997427504,477.939238901059,489.127684187209,477.810920556348,487.058216893209,484.368051915701,486.711896949388,473.656508618431,488.39257769211,477.026033012272,"12f",0.0321561300145839
"1495","FBgn0013749","Arf102F",8,687.03696574158,668.930153476668,685.823478526406,660.31348297164,691.280717642845,672.114552446416,688.574111573829,668.733129609619,690.313943795675,664.365675374383,691.205378584345,684.40075034835,688.480584433593,689.6213576263,693.291163428947,690.350499434332,693.483480439682,686.825062093205,692.54920460529,692.970362767518,"08f",0.0410791382662212
"1503","FBgn0013763","Idgf6",2,923.299403079203,914.545565470793,923.406691195958,919.114798132725,923.786044185331,920.352843798143,927.570213935812,919.496087693152,924.17879114153,924.305534082311,920.575210346228,922.123605358695,922.690300889487,920.093841413081,922.615747547685,921.339760590925,924.704586715007,925.647480200839,926.944995922168,924.170514337273,"02f",0.03
"1507","FBgn0013770","Cp1",12,1018.91019206401,1014.67637074764,1025.86759332244,1019.31030604586,1009.6219794918,998.845154574177,1014.71468624624,1012.42360950025,1014.4989760962,1003.57108152331,1017.49269305643,1012.17431102666,1017.98130819065,1017.61849648162,1007.34053851916,1006.81049799143,1009.85341074618,1006.33954552023,1009.22940221473,1007.79919338467,"12f",0.100093635366972
"1509","FBgn0013772","Cyp6a8",2,673.735336002787,665.226261455036,674.290333633763,668.392417569263,677.762412936919,670.271434890635,677.291858513527,669.919917312803,678.628794178721,673.329765637953,670.198547459592,669.350498195537,671.846836435878,668.428893409847,671.720407930002,671.598221115245,673.507594314999,673.445534043737,674.613635097765,672.685711377227,"02f",0.03
"1542","FBgn0014032","Sptr",2,619.765434380313,603.781663128879,620.218785244111,606.744370945054,624.113313563587,608.461896381934,621.924346183358,608.314894042901,624.691109149963,611.785464448824,620.347039242798,620.643186489709,621.37276471793,620.399282155042,622.462129786058,621.137357837811,624.223062649537,624.719858070849,625.659919179648,622.504815829382,"02f",0.03
"1543","FBgn0014033","Sr-CI",1,643.221421758681,645.676276201834,647.195744630988,648.944106562626,646.613696979947,647.689228905516,645.65250570216,647.751080727502,649.343367771691,651.747637671144,651.640189251718,650.277853292318,650.038186545068,648.092907216477,649.490994311989,651.644400671143,645.729223141171,647.459775264168,647.962718549573,649.846099887425,"01f",0.0366911269092993
"1548","FBgn0014092","CG4278",2,453.06364847718,438.238671807597,454.85430055237,442.427186732985,455.214276679396,441.342883810944,457.106027719996,442.459334031396,456.960789129283,446.005893546091,460.317641155841,457.755007968466,461.467653103548,463.038147062938,462.21929615258,458.092355387389,460.665204653869,460.168243916644,462.448223725869,462.287876873805,"02f",0.0395423172489776
"1562","FBgn0014366","noi",2,379.058773035937,376.149626882559,383.106261711368,381.251426971902,381.408472970785,379.542428337453,381.122169072389,380.594833524483,385.45670903019,384.725175464181,390.3517937708,391.589225572212,391.879564028026,393.619939184353,391.466107827558,393.345319472306,393.273237766653,394.868229172627,395.263239684712,397.202706401095,"02f",0.03
"1568","FBgn0014396","tim",16,755.531326722966,757.755076024828,727.775315412484,730.121190354997,660.446677090635,663.623534140047,695.075748907823,696.43351654471,601.999183392336,592.762065433317,755.239517551166,756.50330103968,756.478661057616,746.128952481745,686.695957695487,668.993495099788,704.902541339071,704.842919305989,630.417066967015,628.732044440282,"16f",0.0405901390935124
"1592","FBgn0014903","CG14630",2,546.589667217781,521.942000844606,549.720263965099,531.776777558169,547.829922229756,525.784308547927,549.387023271373,526.520838412644,554.340900885664,532.666545137734,547.771845914143,529.61494292086,549.481656438929,538.523316240649,548.904846499291,536.722027683994,550.785237740853,532.004608310376,552.916334392408,538.005330434538,"02f",0.7314503662008
"1607","FBgn0015033","Cyp4d8",8,465.91271139133,441.136558935287,461.877398323423,436.023719554565,469.3138681478,444.175385938406,465.052682425952,442.006667498143,464.118165640315,439.057470418697,462.008824975241,447.02129827785,462.0849586514,441.176067989394,463.827833647784,451.267139608555,461.031388373213,448.03893682361,463.236374882792,442.342987606949,"08f",0.0319286239672859
"1609","FBgn0015035","Cyp4e3",1,473.440577004495,475.785844220089,476.342796546758,478.930407837544,475.958507816246,478.260558261212,475.610014758763,477.182167858475,479.420902202039,481.845801349803,468.388170873113,470.440828231756,470.450315037793,471.953264655843,470.469806893651,471.072826837676,470.408623866657,472.208724922062,472.623549536429,473.78105889517,"01p",0
"1617","FBgn0015221","Fer2LCH",2,1095.52015933841,1037.83389216974,1097.69212651809,1042.76052020524,1093.98569278247,1040.70000583932,1099.34560203734,1041.01384842534,1097.49471060115,1046.7142811844,1096.65032890603,1057.12660304767,1098.64645923008,1076.5193145195,1098.20340218455,1067.79837008086,1100.44285106501,1060.06332911431,1102.41891529396,1068.6454739742,"02f",0.0393856223846504
"1619","FBgn0015229","glec",2,537.150546234161,534.765461498296,537.110480025511,531.952859301214,541.766101177202,538.848876127348,540.307519321877,538.227233613437,542.089330432824,536.339517428291,535.848781024912,526.831561449861,536.875203017499,537.170342702603,537.096706435602,536.167895711741,537.951642633112,530.050681694271,540.179668825108,540.249068013878,"02p",Inf
"1639","FBgn0015299","Ssb-c31a",2,613.245832371489,556.220602038789,612.508871692266,558.541788206908,616.924212083396,560.198823542021,615.542161020121,560.275915306821,617.076765970612,563.187199277289,610.996724623784,578.045694498408,612.225262242971,595.74960583892,613.111815167044,592.535649201301,614.147454818924,582.414001597987,616.261992317908,589.972429396356,"02f",0.0402502926096286
